id,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,Resolution,Pantalla,Brand,Family,Model,Clock Speed (GHz),Gpu Brand,Gpu Model,Gpu Type,Storage Type,Componentes_principales
213,Lenovo,2 in 1 Convertible,14.0,16,Windows 10,1.38,1749.0,1920x1080,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,SSD,3.4011973816621555
339,Lenovo,Notebook,14.0,8,Windows 10,1.65,1345.0,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,SSD,2.8903717578961645
223,HP,Notebook,14.0,8,Windows 10,1.94,389.0,1366x768,Full HD,Intel,Pentium,Quad,1.6,Intel,HD Graphics 405,Unknown,HDD,2.3978952727983707
456,Apple,Ultrabook,12.0,8,Mac OS X,0.92,1300.0,2304x1440,Retina Display,Intel,Core M,1.1GHz,1.1,Intel,HD Graphics 515,Unknown,Flash Storage,2.833213344056216
986,Dell,Notebook,15.6,12,Windows 10,2.3,713.07,1366x768,Full HD,Intel,Core i7,7500U,2.7,Intel,HD Graphics 620,Unknown,HDD,3.1780538303479458
253,Lenovo,Notebook,15.6,4,No OS,2.1,398.0,1366x768,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.6390573296152584
4,HP,Notebook,15.6,6,Windows 10,2.04,549.99,1920x1080,Full HD,AMD,A9-Series,9410,2.9,AMD,Radeon R7 M440,Dedicated,Hybrid,2.9444389791664403
1134,Lenovo,Notebook,15.6,4,Windows 10,2.2,399.0,1920x1080,Full HD,AMD,A9-Series,9420,2.9,AMD,Radeon 530,Dedicated,SSD,2.9444389791664403
1137,Lenovo,Notebook,15.6,12,Windows 10,2.2,609.0,1366x768,Touchscreen,Intel,Core i7,8550U,1.8,Intel,HD Graphics 620,Unknown,HDD,3.091042453358316
137,Xiaomi,Ultrabook,13.3,8,No OS,1.3,999.9,1920x1080,Full HD,Intel,Core i5,7200U,2.5,Nvidia,GeForce MX150,Dedicated,SSD,2.8903717578961645
1187,HP,Notebook,15.6,4,Windows 7,2.31,940.0,1920x1080,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,HDD,2.6390573296152584
12,Dell,Notebook,14.0,8,Windows 10,1.79,740.0,1366x768,Full HD,Intel,Core i3,6100U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.8903717578961645
478,Lenovo,Notebook,15.6,4,No OS,2.2,309.0,1366x768,Full HD,AMD,A6-Series,9220,2.9,AMD,Radeon R4 Graphics,Dedicated,HDD,2.772588722239781
207,Lenovo,Notebook,15.6,4,Windows 10,2.2,299.0,1366x768,Full HD,AMD,E-Series,9000,2.2,AMD,Radeon R2 Graphics,Dedicated,HDD,1.791759469228055
793,Lenovo,Notebook,14.0,4,Windows 10,2.02,990.0,1366x768,Full HD,Intel,Core i5,7200U,2.5,Intel,HD Graphics 620,Unknown,HDD,2.4849066497880004
1133,Dell,Gaming,15.6,16,Windows 10,2.65,1845.0,3840x2160,4K Ultra HD,Intel,Core i7,7700HQ,2.8,Nvidia,GeForce GTX 1060,Dedicated,SSD,3.6375861597263857
266,Xiaomi,Notebook,15.6,8,No OS,1.95,1199.0,1920x1080,Full HD,Intel,Core i5,8250U,1.6,Nvidia,GeForce MX150,Dedicated,SSD,2.833213344056216
1052,Lenovo,Workstation,15.6,16,Windows 10,2.5,3299.0,3840x2160,4K Ultra HD,Intel,Core i7,7600U,2.8,Nvidia,Quadro M520M,Dedicated,SSD,3.7612001156935624
241,HP,Notebook,15.6,6,Windows 10,2.19,764.0,1366x768,Full HD,Intel,Core i7,6500U,2.5,AMD,Radeon R5 M330,Dedicated,HDD,2.70805020110221
89,Acer,2 in 1 Convertible,11.6,4,Chrome OS,1.25,389.0,1366x768,Touchscreen,Intel,Celeron,Dual,1.6,Intel,HD Graphics 400,Unknown,Flash Storage,1.791759469228055
716,Toshiba,Notebook,13.3,4,Windows 10,1.2,1195.0,1920x1080,Full HD,Intel,Core i5,6200U,2.3,Intel,HD Graphics 520,Unknown,SSD,2.772588722239781
517,Acer,Notebook,15.6,8,Windows 10,2.4,449.0,1366x768,Full HD,AMD,A8-Series,7410,2.2,AMD,Radeon R5,Dedicated,HDD,2.302585092994046
891,Dell,Ultrabook,14.0,8,Windows 10,1.36,1775.0,1920x1080,Full HD,Intel,Core i7,7600U,2.8,Intel,HD Graphics 620,Unknown,SSD,3.258096538021482
1179,Dell,Notebook,15.6,8,Linux,2.3,805.99,1366x768,Full HD,Intel,Core i7,7500U,2.7,AMD,Radeon R5 M430,Dedicated,HDD,2.8903717578961645
